id	cryptoclass	emonym	country	construction_type	classifier_lemma	citation_es	source	source_file	source_sheet	source_locator	frequency	freq_role
liq-alegría-es-0109	Res Liquidae	alegría	ES	verbal-instrumental	rebosar	Hoy, una semana después de su inauguración, rebosa de alegría y los niños juegan...	manual	RES LIQUIDAE COR.xlsx	alegría	E10	1	example
liq-alegría-es-0110	Res Liquidae	alegría	ES	verbal-instrumental	rebosar	la Cidade da Cultura, que en las últimas jornadas rebosó de la alegría e ilusión de los pequeños...	manual	RES LIQUIDAE COR.xlsx	alegría	E10	1	example
liq-alegría-es-0111	Res Liquidae	alegría	ES	verbal-instrumental	rebosar	día «en el que nuestro corazón rebosa de alegría» fueron otros de los momentos...	manual	RES LIQUIDAE COR.xlsx	alegría	E10	1	example
liq-alegría-es-0112	Res Liquidae	alegría	ES	verbal-instrumental	rebosar	cuando en realidad debiéramos rebosar de alegría por ese anuncio que se hace realidad.	manual	RES LIQUIDAE COR.xlsx	alegría	E10	1	example
liq-alegría-es-0113	Res Liquidae	alegría	ES	verbal-instrumental	rebosar	«Qué bonita está mi Cádiz... Que rebosa de alegría cuando se pone a luchar»...	manual	RES LIQUIDAE COR.xlsx	alegría	E10	1	example
liq-alegría-es-0114	Res Liquidae	alegría	ES	verbal-instrumental	rebosar	cuando se hace, «el corazón rebosa de alegría»...	manual	RES LIQUIDAE COR.xlsx	alegría	E10	1	example
liq-alegría-es-0115	Res Liquidae	alegría	ES	verbal-instrumental	rebosar	la que tiene mi padre, su habilidad para que una habitación rebose de alegría...	manual	RES LIQUIDAE COR.xlsx	alegría	E10	1	example
liq-alegría-es-0116	Res Liquidae	alegría	ES	verbal-instrumental	rebosar	el ganador de el premio rebosa de alegría por su premio y Montoro consigue...	manual	RES LIQUIDAE COR.xlsx	alegría	E10	1	example
liq-alegría-es-0117	Res Liquidae	alegría	ES	verbal-instrumental	rebosar	La tripulación rebosó de alegría cuando finalmente divisaron tierra...	manual	RES LIQUIDAE COR.xlsx	alegría	E10	1	example
liq-alegría-es-0118	Res Liquidae	alegría	ES	verbal-instrumental	rebosar	Rebosando de alegría, este domingo dijo que quiere elecciones inmediatas...	manual	RES LIQUIDAE COR.xlsx	alegría	E10	1	example
liq-alegría-es-0119	Res Liquidae	alegría	ES	verbal-instrumental	rebosar	El pasado viernes las calles de la localidad rebosaban de alegría al ver el desfile...	manual	RES LIQUIDAE COR.xlsx	alegría	E10	1	example
liq-alegría-es-0120	Res Liquidae	alegría	ES	verbal-instrumental	rebosar	La remozada plaza rebosaba de alegría y color por parte de las peñas.	manual	RES LIQUIDAE COR.xlsx	alegría	E10	1	example
liq-alegría-es-0121	Res Liquidae	alegría	ES	verbal-instrumental	rebosar	.tus ambientes de exterior e interior rebosarán de alegría.	manual	RES LIQUIDAE COR.xlsx	alegría	E10	1	example
liq-alegría-es-0122	Res Liquidae	alegría	ES	attributive	derramado	osé Miguel Gambín y, en especial, mi hermano Pablo, que disfrutó poco más de cuatro meses de un ministerio a el que llegó con la alegría derramada de el Evangelio	manual	RES LIQUIDAE COR.xlsx	alegría	F10	1	example
liq-alegría-es-0123	Res Liquidae	alegría	ES	attributive	diluido	Alegría diluida en el palco de el Santiago Bernabéu con la goleada a el Celt	manual	RES LIQUIDAE COR.xlsx	alegría	F10	1	example
liq-alegría-es-0124	Res Liquidae	alegría	ES	substantive	brote	destruye cualquier brote de alegría e ilusión que todos deberíamos tene	manual	RES LIQUIDAE COR.xlsx	alegría	G10	1	example
liq-alegría-es-0125	Res Liquidae	alegría	ES	substantive	desbordamiento	para dejar se llevar por desbordamientos de alegría -o de cólera ES	manual	RES LIQUIDAE COR.xlsx	alegría	G10	1	example
liq-alegría-es-0126	Res Liquidae	alegría	ES	substantive	desbordamiento	Por eso, los congregantes están radiantes, pletóricos, felices, un desbordamiento de alegría que ha contagiado a los centenares de personas	manual	RES LIQUIDAE COR.xlsx	alegría	G10	1	example
liq-alegría-es-0127	Res Liquidae	alegría	ES	substantive	torrente	es un torrente de alegría contagiosa. ES	manual	RES LIQUIDAE COR.xlsx	alegría	G10	1	example
liq-alegría-es-0128	Res Liquidae	alegría	ES	substantive	torrente	ue un blanco perfecto es un torrente de alegría que invade todo el espíritu de el arquero ES	manual	RES LIQUIDAE COR.xlsx	alegría	G10	1	example
liq-alegría-es-0129	Res Liquidae	alegría	ES	substantive	torrente	Fue todo un torrente de alegrías el que inundó las maderas nobles y las alfombras de buen pelo	manual	RES LIQUIDAE COR.xlsx	alegría	G10	1	example
liq-alegría-es-0130	Res Liquidae	alegría	ES	substantive	gota de	Un bloque sólido pero con las gotas de alegría, intrínsecas a su historia ES	manual	RES LIQUIDAE COR.xlsx	alegría	G10	1	example
liq-alegría-es-0131	Res Liquidae	alegría	ES	substantive	gota de	Morenito de Maracay, puso gotas de alegría ante otra mala vaca de Montealto ES	manual	RES LIQUIDAE COR.xlsx	alegría	G10	1	example
liq-alegría-es-0132	Res Liquidae	alegría	ES	substantive	gota de	Tan sólo es una gota de alegría en un mar terriblemente revuelto. ES	manual	RES LIQUIDAE COR.xlsx	alegría	G10	1	example
liq-alegría-es-0133	Res Liquidae	alegría	ES	substantive	gota de	la legendaria banda Queen, y aportó una gota de alegría a el arranque de una campañ	manual	RES LIQUIDAE COR.xlsx	alegría	G10	1	example
liq-alegría-es-0134	Res Liquidae	alegría	ES	substantive	chorro	Su chorro de alegría le está viniendo fenomenal a un equipo ES	manual	RES LIQUIDAE COR.xlsx	alegría	G10	1	example
liq-alegría-es-0135	Res Liquidae	alegría	ES	substantive	chorro	es además un chorro de alegría dentro de el vestuari	manual	RES LIQUIDAE COR.xlsx	alegría	G10	1	example
liq-alegría-gt-0001	Res Liquidae	alegría	GT	verbal-subject-transitive	inundar	La alegría continúa inundando a los aficionados de el país vecino, gracias a las dos victoria	manual	RES LIQUIDAE COR.xlsx	alegría	C11	1	example
liq-alegría-gt-0002	Res Liquidae	alegría	GT	verbal-subject-intransitive	derramar	los que el elenco comparte cómo es trabajar con Waititi, la alegría que se derrama de la experiencia es clar	manual	RES LIQUIDAE COR.xlsx	alegría	D11	1	example
liq-alegría-hn-0002	Res Liquidae	alegría	HN	verbal-subject-transitive	inundar	Una alegría plena inundó el auditorio a el dar se a conocer la apertura de la segunda etapa	manual	RES LIQUIDAE COR.xlsx	alegría	C12	1	example
liq-alegría-hn-0003	Res Liquidae	alegría	HN	verbal-subject-transitive	inundar	la alegría que inundaba su hogar	manual	RES LIQUIDAE COR.xlsx	alegría	C12	1	example
liq-alegría-hn-0004	Res Liquidae	alegría	HN	verbal-instrumental	inundar de	Las risas infantiles inundaron de alegría la escuela "" José Elías Nazar	manual	RES LIQUIDAE COR.xlsx	alegría	E12	1	example
liq-alegría-hn-0005	Res Liquidae	alegría	HN	substantive	torrente	La nueva institucionalidd electoral ha generado torrentes de alegría como todo lo nuevo	manual	RES LIQUIDAE COR.xlsx	alegría	G12	1	example
liq-alegría-mx-0001	Res Liquidae	alegría	MX	verbal-objective	fluir	la alegría comenzó a fluir en las calles	manual	RES LIQUIDAE COR.xlsx	alegría	B13	1	example
liq-alegría-mx-0002	Res Liquidae	alegría	MX	verbal-objective	rebosar	Los 50. 027 espectadores de Do Dragao, lleno, rebosaban alegría.	manual	RES LIQUIDAE COR.xlsx	alegría	B13	1	example
liq-alegría-mx-0003	Res Liquidae	alegría	MX	verbal-objective	rebosar	Rebosan juventud y alegría por cada poro.	manual	RES LIQUIDAE COR.xlsx	alegría	B13	1	example
liq-alegría-mx-0004	Res Liquidae	alegría	MX	verbal-objective	rebosar	Ariel rebosaba alegría en la fiesta colectiva por ser el día de el empleado.	manual	RES LIQUIDAE COR.xlsx	alegría	B13	1	example
liq-alegría-mx-0005	Res Liquidae	alegría	MX	verbal-objective	rebosar	Entonces el changuito rebosaba todavía alegría.	manual	RES LIQUIDAE COR.xlsx	alegría	B13	1	example
liq-alegría-mx-0006	Res Liquidae	alegría	MX	verbal-subject-transitive	inundar	inundar alegría	manual	RES LIQUIDAE COR.xlsx	alegría	C13	16	inline
liq-alegría-mx-0007	Res Liquidae	alegría	MX	verbal-subject-transitive	inundar	masaje en las manos a un soldado, dice con una alegría que le inunda los ojos	manual	RES LIQUIDAE COR.xlsx	alegría	C13	0	illustrative
liq-alegría-mx-0008	Res Liquidae	alegría	MX	verbal-subject-transitive	inundar	estejaron sus XV años de vida; la emoción las inundaba, la alegría también, nunca imaginaron poder celebrar con una fiesta	manual	RES LIQUIDAE COR.xlsx	alegría	C13	0	illustrative
liq-alegría-mx-0009	Res Liquidae	alegría	MX	verbal-subject-transitive	inundar	Inunda color y alegría las calles de Guaymas por el Carnaval	manual	RES LIQUIDAE COR.xlsx	alegría	C13	0	illustrative
liq-alegría-mx-0010	Res Liquidae	alegría	MX	verbal-subject-transitive	inundar	la prosperidad y la alegría inunden sus hogares sin recato alguno	manual	RES LIQUIDAE COR.xlsx	alegría	C13	0	illustrative
liq-alegría-mx-0011	Res Liquidae	alegría	MX	verbal-subject-transitive	inundar	Con el merengue de el negrito, la alegría inundó el patio central de esta escuela	manual	RES LIQUIDAE COR.xlsx	alegría	C13	0	illustrative
liq-alegría-mx-0012	Res Liquidae	alegría	MX	verbal-subject-transitive	inundar	Una alegría está por inundar los corazones de María Fernanda Butterfield de Doroteo	manual	RES LIQUIDAE COR.xlsx	alegría	C13	0	illustrative
liq-alegría-mx-0013	Res Liquidae	alegría	MX	verbal-subject-transitive	inundar	Entre música y alegría que inundaron las instalaciones de el auditorio Benito Juárez de esta ciudad	manual	RES LIQUIDAE COR.xlsx	alegría	C13	0	illustrative
liq-alegría-mx-0014	Res Liquidae	alegría	MX	verbal-subject-transitive	inundar	La alegría inundó a la Bolsa Mexicana de Valores	manual	RES LIQUIDAE COR.xlsx	alegría	C13	0	illustrative
liq-alegría-mx-0015	Res Liquidae	alegría	MX	verbal-subject-transitive	inundar	uiero que en estas fechas la alegría inunde sus corazones, casa y universo	manual	RES LIQUIDAE COR.xlsx	alegría	C13	0	illustrative
liq-alegría-mx-0016	Res Liquidae	alegría	MX	verbal-subject-transitive	inundar	Alegría y paz inundaron el escenario de el Teatro Principal de el Centro Cultural de Nuevo Laredo	manual	RES LIQUIDAE COR.xlsx	alegría	C13	0	illustrative
liq-alegría-mx-0017	Res Liquidae	alegría	MX	verbal-subject-transitive	inundar	La alegría inundó las calles de la ciudad	manual	RES LIQUIDAE COR.xlsx	alegría	C13	0	illustrative
liq-alegría-mx-0018	Res Liquidae	alegría	MX	verbal-subject-transitive	inundar	La fiesta y alegría que inundó a el Maratón de la Ciudad de México tuvo gran intensidad	manual	RES LIQUIDAE COR.xlsx	alegría	C13	0	illustrative
liq-alegría-mx-0019	Res Liquidae	alegría	MX	verbal-subject-transitive	inundar	a qué se debe esta alegría que me inunda?	manual	RES LIQUIDAE COR.xlsx	alegría	C13	0	illustrative
liq-alegría-mx-0020	Res Liquidae	alegría	MX	verbal-subject-transitive	inundar	Crepita el fuego espiritual de Tere Ramírez. Toca primero. La alegría inunda el corazón de México	manual	RES LIQUIDAE COR.xlsx	alegría	C13	0	illustrative
liq-alegría-mx-0021	Res Liquidae	alegría	MX	verbal-subject-transitive	inundar	el buen ánimo y la alegría inundaron el ambiente	manual	RES LIQUIDAE COR.xlsx	alegría	C13	0	illustrative
liq-alegría-mx-0022	Res Liquidae	alegría	MX	verbal-subject-transitive	inundar	cuando le dijeron que estaba embarazada la alegría inundó su hogar	manual	RES LIQUIDAE COR.xlsx	alegría	C13	0	illustrative
liq-alegría-mx-0023	Res Liquidae	alegría	MX	verbal-subject-transitive	inundar	Pero a diferencia de la alegría que inundó a Kim y a Kourtney a el conocer que iban a ser tías	manual	RES LIQUIDAE COR.xlsx	alegría	C13	0	illustrative
liq-alegría-mx-0024	Res Liquidae	alegría	MX	verbal-subject-intransitive	derramar	los continuos y abundantes taponazos de sidra-champagne, marcaban cómo se derramaba la alegría a la par que diner	manual	RES LIQUIDAE COR.xlsx	alegría	D13	1	example
liq-alegría-mx-0025	Res Liquidae	alegría	MX	verbal-subject-intransitive	fluir	Una sustancia única es la alegría que fluye por la sobreabundancia de Alá	manual	RES LIQUIDAE COR.xlsx	alegría	D13	1	example
liq-alegría-mx-0026	Res Liquidae	alegría	MX	verbal-subject-intransitive	brotar	La alegría cristiana brota de la acción de gracias, sobre todo por el amor que el Seño	manual	RES LIQUIDAE COR.xlsx	alegría	D13	1	example
liq-alegría-mx-0027	Res Liquidae	alegría	MX	verbal-subject-intransitive	brotar	se viva una alegría que brota de el corazón agradecidos y que sale de el corazón que se arrepiente	manual	RES LIQUIDAE COR.xlsx	alegría	D13	1	example
liq-alegría-mx-0028	Res Liquidae	alegría	MX	verbal-subject-intransitive	brotar	Analiza pausadamente si tu alegría brota sólo de lo externo	manual	RES LIQUIDAE COR.xlsx	alegría	D13	1	example
liq-alegría-mx-0029	Res Liquidae	alegría	MX	verbal-subject-intransitive	brotar	LA ALEGRÍA brota desde el corazón de nosotros mismos, de la paz de la conciencia	manual	RES LIQUIDAE COR.xlsx	alegría	D13	1	example
liq-alegría-mx-0030	Res Liquidae	alegría	MX	verbal-subject-intransitive	brotar	La alegría brota de el corazón de el hombre a el sentir que Dios lo ama	manual	RES LIQUIDAE COR.xlsx	alegría	D13	1	example
liq-alegría-mx-0031	Res Liquidae	alegría	MX	verbal-subject-intransitive	brotar	de donde brota la alegría de la Navidad	manual	RES LIQUIDAE COR.xlsx	alegría	D13	1	example
liq-alegría-mx-0032	Res Liquidae	alegría	MX	verbal-subject-intransitive	brotar	la alegría que brota de tener a Dios con nosotros	manual	RES LIQUIDAE COR.xlsx	alegría	D13	1	example
liq-alegría-mx-0033	Res Liquidae	alegría	MX	verbal-subject-intransitive	brotar	Una alegría profunda que brota de el corazón mismo de la vida trinitaria	manual	RES LIQUIDAE COR.xlsx	alegría	D13	1	example
liq-alegría-mx-0034	Res Liquidae	alegría	MX	verbal-subject-intransitive	brotar	fue un espectáculo ver cómo de las entrañas de el enorme camión brotó la alegrí	manual	RES LIQUIDAE COR.xlsx	alegría	D13	1	example
liq-alegría-mx-0035	Res Liquidae	alegría	MX	verbal-subject-intransitive	diluirse	.la alegría se diluye a el comparar la con los 11 milloneS	manual	RES LIQUIDAE COR.xlsx	alegría	D13	1	example
liq-alegría-mx-0036	Res Liquidae	alegría	MX	verbal-instrumental	inundar de	inundado alegría	manual	RES LIQUIDAE COR.xlsx	alegría	E13	17	inline
liq-alegría-mx-0037	Res Liquidae	alegría	MX	verbal-instrumental	inundar de	uedó entre los diez primeros lugares de el mundo la inundo de alegría	manual	RES LIQUIDAE COR.xlsx	alegría	E13	0	illustrative
liq-alegría-mx-0038	Res Liquidae	alegría	MX	verbal-instrumental	inundar de	La Lluvia de Soles de Radio UA de O inunda de alegría a cientos de niños y niña	manual	RES LIQUIDAE COR.xlsx	alegría	E13	0	illustrative
liq-alegría-mx-0039	Res Liquidae	alegría	MX	verbal-instrumental	inundar de	De color y alegría se inundaron las principales calles de la ciudad con la celebración de el Carnaval Internacional	manual	RES LIQUIDAE COR.xlsx	alegría	E13	0	illustrative
liq-alegría-mx-0040	Res Liquidae	alegría	MX	verbal-instrumental	inundar de	e el lugar se inundaba de alegría	manual	RES LIQUIDAE COR.xlsx	alegría	E13	0	illustrative
liq-alegría-mx-0041	Res Liquidae	alegría	MX	verbal-instrumental	inundar de	l campeonato de las Chivas no sólo sirvió para inundar de alegría a la Nación Rojiblanca	manual	RES LIQUIDAE COR.xlsx	alegría	E13	0	illustrative
liq-alegría-mx-0042	Res Liquidae	alegría	MX	verbal-instrumental	inundar de	- Las aulas se inundan de alegría, con los juegos y las sonrisas de los pequeños	manual	RES LIQUIDAE COR.xlsx	alegría	E13	0	illustrative
liq-alegría-mx-0043	Res Liquidae	alegría	MX	verbal-instrumental	inundar de	uando inunden con su alegría espacios culturales y públicos de el Centro Histórico,	manual	RES LIQUIDAE COR.xlsx	alegría	E13	0	illustrative
liq-alegría-mx-0044	Res Liquidae	alegría	MX	verbal-instrumental	inundar de	coincide con uno de estos astros que inundan de alegría no sólo con su espectacularidad en la competencia	manual	RES LIQUIDAE COR.xlsx	alegría	E13	0	illustrative
liq-alegría-mx-0045	Res Liquidae	alegría	MX	verbal-instrumental	inundar de	el ritmo de el tradicional Brinco de el Chileno, inundando de alegría y colorido el escenario de el recinto	manual	RES LIQUIDAE COR.xlsx	alegría	E13	0	illustrative
liq-alegría-mx-0046	Res Liquidae	alegría	MX	verbal-instrumental	inundar de	el espíritu de el anciano dictador se inundó de alegría a el recibir la visita de Amada, su hija consentida	manual	RES LIQUIDAE COR.xlsx	alegría	E13	0	illustrative
liq-alegría-mx-0047	Res Liquidae	alegría	MX	verbal-instrumental	inundar de	Culiacán, entre otras hermosas canciones de ayer, inundaron de alegría y de nostalgia el recinto	manual	RES LIQUIDAE COR.xlsx	alegría	E13	0	illustrative
liq-alegría-mx-0048	Res Liquidae	alegría	MX	verbal-instrumental	inundar de	Los Lobos de la UAdeC se "" inundaron "" de alegría a el ganar el denominado Tazón de la Amistad	manual	RES LIQUIDAE COR.xlsx	alegría	E13	0	illustrative
liq-alegría-mx-0049	Res Liquidae	alegría	MX	verbal-instrumental	inundar de	, agradeció la organización de este evento, que durante ocho días inundó de alegría y color los corazones de miles de zacatecano	manual	RES LIQUIDAE COR.xlsx	alegría	E13	0	illustrative
liq-alegría-mx-0050	Res Liquidae	alegría	MX	verbal-instrumental	inundar de	yo siento que el alma entera se me inunda de alegría a el conjuro de la fecha	manual	RES LIQUIDAE COR.xlsx	alegría	E13	0	illustrative
liq-alegría-mx-0051	Res Liquidae	alegría	MX	verbal-instrumental	inundar de	entusiasmo de las niñas y niños por participar y conocer los juegos tradicionales inundó de alegría el sitio	manual	RES LIQUIDAE COR.xlsx	alegría	E13	0	illustrative
liq-alegría-mx-0052	Res Liquidae	alegría	MX	verbal-instrumental	inundar de	Perla' inunda de alegría a La Minerva # Entrañables.	manual	RES LIQUIDAE COR.xlsx	alegría	E13	0	illustrative
liq-alegría-mx-0053	Res Liquidae	alegría	MX	verbal-instrumental	rebosar	...Crecí en esta iglesia y en ella pasé todas las Navidades, el ambiente rebosaba de alegría...	manual	RES LIQUIDAE COR.xlsx	alegría	E13	1	example
liq-alegría-mx-0054	Res Liquidae	alegría	MX	verbal-instrumental	rebosar	La tierra de Don Quijote rebosó de colorido y alegría en la magna exposición...	manual	RES LIQUIDAE COR.xlsx	alegría	E13	1	example
liq-alegría-mx-0055	Res Liquidae	alegría	MX	verbal-instrumental	rebosar	.3 Acabo de rebosar de alegría, extasiada. Es una montaña rusa emocional...»	manual	RES LIQUIDAE COR.xlsx	alegría	E13	1	example
liq-alegría-mx-0056	Res Liquidae	alegría	MX	verbal-instrumental	rebosar	nos presentan a la madre de Quill y a este sujeto rebosando de alegría.	manual	RES LIQUIDAE COR.xlsx	alegría	E13	1	example
liq-alegría-mx-0057	Res Liquidae	alegría	MX	verbal-instrumental	rebosar	Su hija, Ana Gabriela Salazar, rebosa de alegría, aunque apenas menciona alguna palabra.	manual	RES LIQUIDAE COR.xlsx	alegría	E13	1	example
liq-alegría-mx-0059	Res Liquidae	alegría	MX	verbal-instrumental	rebosar	Este jueves, en un patio de Rectoría que rebosaba de alegría, los asistentes se volcaron...	manual	RES LIQUIDAE COR.xlsx	alegría	E13	1	example
liq-alegría-mx-0060	Res Liquidae	alegría	MX	substantive	flujo	el flujo de alegría que tienen nuestras músicas per se	manual	RES LIQUIDAE COR.xlsx	alegría	G13	1	example
liq-alegría-ni-0001	Res Liquidae	alegría	NI	verbal-objective	rebosar	spectadores de Do Dragao, lleno, rebosaban alegría	manual	RES LIQUIDAE COR.xlsx	alegría	B14	1	example
liq-alegría-ni-0002	Res Liquidae	alegría	NI	verbal-objective	rebosar	la crónica rebosa alegría	manual	RES LIQUIDAE COR.xlsx	alegría	B14	1	example
liq-alegría-ni-0003	Res Liquidae	alegría	NI	verbal-subject-transitive	inundar	La alegría inundó el corazón de las madres que con much	manual	RES LIQUIDAE COR.xlsx	alegría	C14	1	example
liq-alegría-ni-0004	Res Liquidae	alegría	NI	verbal-subject-transitive	inundar	la alegría inundó a los tres pequeños que corrieron a el lugar para premiar se con su paquete	manual	RES LIQUIDAE COR.xlsx	alegría	C14	1	example
liq-alegría-ni-0005	Res Liquidae	alegría	NI	verbal-subject-transitive	inundar	a alegría inundó el corazón de las madres que con mucho cariño agradecieron a las autoridades	manual	RES LIQUIDAE COR.xlsx	alegría	C14	1	example
liq-alegría-ni-0006	Res Liquidae	alegría	NI	verbal-subject-intransitive	derramar	toda esa Alegría que se derrama sobre nuestro País, y toda esa Fuerza	manual	RES LIQUIDAE COR.xlsx	alegría	D14	1	example
liq-alegría-ni-0007	Res Liquidae	alegría	NI	verbal-subject-intransitive	brotar	siente que su alegría brota de su corazón como gorriones que vuelan en busca de nuevas esperanzas	manual	RES LIQUIDAE COR.xlsx	alegría	D14	1	example
liq-alegría-ni-0008	Res Liquidae	alegría	NI	verbal-instrumental	rebosar	destacada atleta nicaragüense Sayra Laguna rebosa de alegría	manual	RES LIQUIDAE COR.xlsx	alegría	E14	1	example
liq-alegría-ni-0009	Res Liquidae	alegría	NI	verbal-instrumental	rebosar	una anciana de Rama Cay, rebosaba de alegría por recibir una casa nueva	manual	RES LIQUIDAE COR.xlsx	alegría	E14	1	example
liq-alegría-ni-0010	Res Liquidae	alegría	NI	verbal-instrumental	rebosar	En la Arquidiócesis de Managua rebosamos de alegría y gratitud a el Señor por este nuevo servicio	manual	RES LIQUIDAE COR.xlsx	alegría	E14	1	example
liq-alegría-pe-0001	Res Liquidae	alegría	PE	verbal-objective	rebosar	se sometió a diversos exámenes clínicos y rebosó alegría junto con el resto de sus compañeros.	manual	RES LIQUIDAE COR.xlsx	alegría	B16	1	example
liq-alegría-pe-0002	Res Liquidae	alegría	PE	verbal-subject-transitive	inundar	La alegría inundó todo el Casco Viejo de la ciudad	manual	RES LIQUIDAE COR.xlsx	alegría	C16	1	example
liq-alegría-pe-0003	Res Liquidae	alegría	PE	verbal-subject-intransitive	brotar	Una alegría que brota de lo profundo de el corazón por obra de el Espíritu Santo	manual	RES LIQUIDAE COR.xlsx	alegría	D16	1	example
liq-alegría-pe-0004	Res Liquidae	alegría	PE	verbal-subject-intransitive	brotar	En cambio, la alegría brota en mis recuerdos con cada pasaje que nos hicieron vivir nuestros padres	manual	RES LIQUIDAE COR.xlsx	alegría	D16	1	example
liq-alegría-pe-0005	Res Liquidae	alegría	PE	verbal-subject-intransitive	brotar	La alegría no puede brotar más por sus poros	manual	RES LIQUIDAE COR.xlsx	alegría	D16	1	example
liq-alegría-pe-0006	Res Liquidae	alegría	PE	verbal-subject-intransitive	brotar	La alegría le brotaba por los poros a el panameño Luis Tejada	manual	RES LIQUIDAE COR.xlsx	alegría	D16	1	example
liq-alegría-pe-0007	Res Liquidae	alegría	PE	verbal-subject-intransitive	diluirse	.la alegría de Croacia se diluyó con el gol de Griezmann.,	manual	RES LIQUIDAE COR.xlsx	alegría	D16	1	example
liq-alegría-pe-0008	Res Liquidae	alegría	PE	verbal-instrumental	inundar de	legan felices novedades a la pareja que inundarán de alegría a toda la familia.	manual	RES LIQUIDAE COR.xlsx	alegría	E16	1	example
liq-alegría-pe-0009	Res Liquidae	alegría	PE	verbal-instrumental	inundar de	Una buena noticia inundó de alegría el corazón de los peruanos	manual	RES LIQUIDAE COR.xlsx	alegría	E16	1	example
liq-alegría-pe-0010	Res Liquidae	alegría	PE	verbal-instrumental	inundar de	posteriormente llevaran sus globos y su baldes de agua, inundando de alegría las principales calles de la ciudad	manual	RES LIQUIDAE COR.xlsx	alegría	E16	1	example
liq-alegría-pe-0011	Res Liquidae	alegría	PE	verbal-instrumental	inundar de	ustitución significó su primera vez con River Plate en un partido oficial, lo cual inundó de alegría a el gaucho	manual	RES LIQUIDAE COR.xlsx	alegría	E16	1	example
liq-alegría-pe-0012	Res Liquidae	alegría	PE	verbal-instrumental	inundar de	así lo ha anunciado inundando de alegría a todos los que disfrutamos de su art	manual	RES LIQUIDAE COR.xlsx	alegría	E16	1	example
liq-alegría-pe-0013	Res Liquidae	alegría	PE	verbal-instrumental	rebosar	rebosar alegría	manual	RES LIQUIDAE COR.xlsx	alegría	E16	6	inline
liq-alegría-pe-0014	Res Liquidae	alegría	PE	verbal-instrumental	rebosar	Compadre ahora sí hizo usted una muy buena fiesta ", le dijo Guzmán, rebosando de alegría a Martínez. 2. me gusta y muchos comentarios de felicidad para la actriz y Michael Bublé, quienes rebosan de alegría con la nueva integrante de la familia. 3. Obviamente, el clip subido a Facebook muestra que el animal también rebosa de alegría por haber vuelto con su familia, haciendo notar su afecto a todas 4. y, aun hoy, esta tiene cualquier cantidad de fans, los cuales estarán rebosando de alegría a el enterar se que es casi seguro que se viene una entrega 5. ya no se ve una imagen saludable, no se ve a una chica que rebose de alegría. Entonces se busca que sean delgadas sí, pero saludables y que 6. Úrsula Boza está rebosando de alegría	manual	RES LIQUIDAE COR.xlsx	alegría	E16	0	illustrative
liq-alegría-pe-0015	Res Liquidae	alegría	PE	substantive	gota de	ómo este pequeño acto de amor individual puede echar una gota de alegría en la ciudad PE	manual	RES LIQUIDAE COR.xlsx	alegría	G16	1	example
liq-alegría-pe-0016	Res Liquidae	alegría	PE	substantive	gota de	así el último adiós será con una gota de alegría a pesar de la tristeza	manual	RES LIQUIDAE COR.xlsx	alegría	G16	1	example
liq-alegría-pr-0001	Res Liquidae	alegría	PR	verbal-subject-transitive	inundar	día histórico han triunfado la Justicia y la Perseverancia, la alegría nos inunda	manual	RES LIQUIDAE COR.xlsx	alegría	C17	1	example
liq-alegría-pr-0002	Res Liquidae	alegría	PR	verbal-subject-transitive	inundar	ontento por la alegría que inunda este salón y satisfecho con el trabajo de Special Olympics Puerto Rico	manual	RES LIQUIDAE COR.xlsx	alegría	C17	1	example
liq-alegría-pr-0003	Res Liquidae	alegría	PR	verbal-subject-intransitive	brotar	Así, con esa chispa de alegría que brota cuando se está en familia transcurrió la fiesta	manual	RES LIQUIDAE COR.xlsx	alegría	D17	1	example
liq-alegría-pr-0004	Res Liquidae	alegría	PR	verbal-subject-intransitive	brotar	La alegría que brotaba de la ilusión de encontrar se con sus seres queridos irradiaba en cada uno	manual	RES LIQUIDAE COR.xlsx	alegría	D17	1	example
liq-alegría-pr-0005	Res Liquidae	alegría	PR	verbal-instrumental	inundar	Todo quedó en una gran carcajada que nos inundó de alegría a los presentes PR	manual	RES LIQUIDAE COR.xlsx	alegría	E17	1	example
liq-alegría-pr-0006	Res Liquidae	alegría	PR	verbal-instrumental	inundar	Queremos que el Senado se vuelva a inundar de la alegría de los niños que son los protagonistas de esta época	manual	RES LIQUIDAE COR.xlsx	alegría	E17	1	example
liq-alegría-pr-0007	Res Liquidae	alegría	PR	verbal-instrumental	rebosar	tu corazón boricua rebosa de alegría.	manual	RES LIQUIDAE COR.xlsx	alegría	E17	1	example
liq-alegría-py-0001	Res Liquidae	alegría	PY	verbal-instrumental	inundar de	los pequeños pacientes  inundaron de alegría por más de una hora	manual	RES LIQUIDAE COR.xlsx	alegría	E18	1	example
liq-alegría-py-0002	Res Liquidae	alegría	PY	verbal-instrumental	inundar de	llegaron Joelito y Katia para inundar de alegría la casa de los Filártiga	manual	RES LIQUIDAE COR.xlsx	alegría	E18	1	example
liq-alegría-py-0003	Res Liquidae	alegría	PY	verbal-instrumental	rebosar	Los cataríes rebosan de alegría en las calles de Doha tras cantar victori	manual	RES LIQUIDAE COR.xlsx	alegría	E18	1	example
liq-alegría-py-0005	Res Liquidae	alegría	PY	verbal-instrumental	rebosar	las familias que hoy rebosan de alegría por la liberació	manual	RES LIQUIDAE COR.xlsx	alegría	E18	1	example
