id	cryptoclass	emonym	country	construction_type	classifier_lemma	citation_es	citation_ru	disputed	source_file	source_sheet	source_locator	notes
liq-miedo-es-0010	Res Liquidae	miedo	ES	verbal-instrumental		un joven Hawking tomando conciencia de su nueva realidad en una bañera inundada de miedo; ES		f	RES LIQUIDAE COR.xlsx	miedo	G10	
liq-miedo-es-0011	Res Liquidae	miedo	ES	verbal-instrumental		un espíritu maligno que les inunda de miedo y a el que llaman Sombra		f	RES LIQUIDAE COR.xlsx	miedo	G10	
liq-miedo-es-0012	Res Liquidae	miedo	ES	verbal-instrumental		20minutos.es... llenando el platillo de la balanza que compensa a el que ya está a rebosar de desconfianzas, miedos..		f	RES LIQUIDAE COR.xlsx	miedo	G10	
liq-miedo-mx-0001	Res Liquidae	miedo	MX	verbal-subject-intransitive	brotar	El miedo brota ante la inseguridad, mientras que la política nace de las respuestas		f	RES LIQUIDAE COR.xlsx	miedo	D13	
liq-miedo-mx-0002	Res Liquidae	miedo	MX	substantive	gota de	queremos disfrutar con detalle cada gota de miedo que derrame el enemigo		f	RES LIQUIDAE COR.xlsx	miedo	E13	
liq-miedo-mx-0003	Res Liquidae	miedo	MX	substantive		Parece probable que este brote de miedo masculino juegue un papel determinante en las elecciones		f	RES LIQUIDAE COR.xlsx	miedo	E13	
liq-miedo-mx-0004	Res Liquidae	miedo	MX	substantive		20minutos.com.mx significa lugar de miedo, y antes allí había mucho miedo y por eso el reboso		f	RES LIQUIDAE COR.xlsx	miedo	E13	
liq-miedo-mx-0005	Res Liquidae	miedo	MX	verbal-instrumental		su épica lucha contra un espíritu maligno que pretende inundar de miedo los corazones de los niños MX		f	RES LIQUIDAE COR.xlsx	miedo	G13	
liq-miedo-mx-0006	Res Liquidae	miedo	MX	verbal-instrumental		Las autoridades deben considerar que los mercados inundados de miedo pueden anticipar un aumento brusco de tasas  MX		f	RES LIQUIDAE COR.xlsx	miedo	G13	
liq-miedo-mx-0007	Res Liquidae	miedo	MX	verbal-instrumental		El solo hecho de pensar en qué iba a trabajar, la inundaba de miedo; sin embargo, las figuras de sus hijos le dieron la fuerza		f	RES LIQUIDAE COR.xlsx	miedo	G13	
liq-miedo-pe-0001	Res Liquidae	miedo	PE	verbal-objective		El miedo fluía frío, como cuando comes un caramelo de menta fresc		f	RES LIQUIDAE COR.xlsx	miedo	B16	
liq-miedo-ve-0001	Res Liquidae	miedo	VE	substantive		Aporrea Guaidó, vivió uno de los momentos más apremiantes de su vida… El miedo lo rebosó..		f	RES LIQUIDAE COR.xlsx	miedo	E21	
liq-miedo-ve-0002	Res Liquidae	miedo	VE	verbal-instrumental		os políticos han encontrado la manera de inundar nos de miedos y verdades parciales que desesperan VE		f	RES LIQUIDAE COR.xlsx	miedo	G21	
liq-miedo-ve-0003	Res Liquidae	miedo	VE	verbal-instrumental		bombas lacrimógenas contra la marcha pacífica, inundando de miedo y terror a ciudadanos desarmado VE		f	RES LIQUIDAE COR.xlsx	miedo	G21	
liq-miedo-ve-0004	Res Liquidae	miedo	VE	verbal-instrumental		Rubén Castro empató, inundando de miedo a algunos		f	RES LIQUIDAE COR.xlsx	miedo	G21	
liq-miedo-ve-0005	Res Liquidae	miedo	VE	verbal-instrumental		corazones blaugranas,		f	RES LIQUIDAE COR.xlsx	miedo	G21	
liq-miedo-us-0001	Res Liquidae	miedo	US	verbal-subject-intransitive	brotar	Por la noche brotan miedos que te provocan terror		f	RES LIQUIDAE COR.xlsx	miedo	D22	
liq-miedo-us-0002	Res Liquidae	miedo	US	substantive	gota de	dos hombres de mediana edad, sin gota de miedo, se plantan ante el cañón		f	RES LIQUIDAE COR.xlsx	miedo	E22	
liq-miedo-us-0003	Res Liquidae	miedo	US	verbal-instrumental		uando un espíritu maligno llamado Pitch se propone inundar de miedo los corazones de los niños de todo el mund US		f	RES LIQUIDAE COR.xlsx	miedo	G22	
liq-miedo-us-0004	Res Liquidae	miedo	US	verbal-instrumental		Cada tres minutos pasaban inundando de miedo las calles, la gente se agachaba y se tapaba la cabeza  US		f	RES LIQUIDAE COR.xlsx	miedo	G22	
liq-miedo-us-0005	Res Liquidae	miedo	US	verbal-instrumental		su mente se inunda de miedo a el pensar que la pareja podrá abandonar la US		f	RES LIQUIDAE COR.xlsx	miedo	G22	
liq-miedo-us-0006	Res Liquidae	miedo	US	verbal-instrumental		# Amador se levantó de inmediato inundada por el miedo y comenzó a correr por el pasillo de la iglesia  US		f	RES LIQUIDAE COR.xlsx	miedo	G22	
liq-amor-ar-0001	Res Liquidae	amor	AR	verbal-objective	derramar	EL nos derrama su amor para que nosotros hagamos lo correcto "		f	RES LIQUIDAE COR.xlsx	amor	B2	
liq-amor-ar-0002	Res Liquidae	amor	AR	verbal-objective	derramar	ue ella la primera persona que derramó todo su amor sobre el Mesías		f	RES LIQUIDAE COR.xlsx	amor	B2	
liq-amor-ar-0003	Res Liquidae	amor	AR	verbal-objective	derramar	me habló de la belleza de aquellas canciones que derraman el más profundo amor, entre palabras y compases.		f	RES LIQUIDAE COR.xlsx	amor	B2	
liq-amor-ar-0004	Res Liquidae	amor	AR	verbal-objective	derramar	l amor de Dios que se derrama en nosotros como comunidad fraterna		f	RES LIQUIDAE COR.xlsx	amor	B2	
liq-amor-ar-0005	Res Liquidae	amor	AR	verbal-objective	derramar	estoy aquí para derramar el amor en tu corazón		f	RES LIQUIDAE COR.xlsx	amor	B2	
liq-amor-ar-0006	Res Liquidae	amor	AR	verbal-objective	derramar	cualquier otra cosa no me detendrán para derramar amor, luz y positividad en todo lo que hago		f	RES LIQUIDAE COR.xlsx	amor	B2	
liq-amor-ar-0007	Res Liquidae	amor	AR	verbal-objective	derramar	opta por los que derraman amor y sabiduría.		f	RES LIQUIDAE COR.xlsx	amor	B2	
liq-amor-ar-0008	Res Liquidae	amor	AR	verbal-objective	derramar	derramaba amor en la búsqueda de aquel que rompe todo lo establecid		f	RES LIQUIDAE COR.xlsx	amor	B2	
liq-amor-ar-0009	Res Liquidae	amor	AR	verbal-objective	derramar	nos sigues esperando para abrazar nos y derramar tu amor.		f	RES LIQUIDAE COR.xlsx	amor	B2	
liq-amor-ar-0010	Res Liquidae	amor	AR	verbal-objective	derramar	ella derramando el inmenso amor que la habita.		f	RES LIQUIDAE COR.xlsx	amor	B2	
liq-amor-ar-0011	Res Liquidae	amor	AR	verbal-objective	derramar	na guitarra que derramaba amor y alegría		f	RES LIQUIDAE COR.xlsx	amor	B2	
liq-amor-ar-0012	Res Liquidae	amor	AR	verbal-objective	derramar	en su última aparición pública derramó el amor que sentía por esta Patria sufrid		f	RES LIQUIDAE COR.xlsx	amor	B2	
liq-amor-ar-0013	Res Liquidae	amor	AR	verbal-objective	derramar	s hinchas de San Lorenzo continúan derramando demostraciones de amor.		f	RES LIQUIDAE COR.xlsx	amor	B2	
liq-amor-ar-0014	Res Liquidae	amor	AR	verbal-subject-transitive	inundar	...y que lo único que podemos hacer es reflejar el amor que inunda a el mundo en la beleza de una obra de arte. 2. Aun así, sé que la alegría, el amor y la paz inundará nuestros corazones. 3. ...el amor inunda el huevo plateado. 4. ...para recuperar el amor que alguna vez los inundó. 5. Cada hijo cuando llega es un amor que te inunda. 6. ...el amor de sus hinchas inundó las redes sociales. 7. ...el amor por River inundará nuestro querido recinto. 8. ...el amor inunda las redes sociales, toda vez que el emoji...		f	RES LIQUIDAE COR.xlsx	amor	C2	
liq-amor-ar-0015	Res Liquidae	amor	AR	verbal-subject-intransitive		l amor de Dios que se derrama en nosotros como comunidad fraterna		f	RES LIQUIDAE COR.xlsx	amor	D2	
liq-amor-ar-0016	Res Liquidae	amor	AR	verbal-subject-intransitive	manar	ese amor absoluto se derrama a toda la humanidad		f	RES LIQUIDAE COR.xlsx	amor	D2	
liq-amor-ar-0017	Res Liquidae	amor	AR	verbal-subject-intransitive		Este amor se derrama con la gracia en el bautizado		f	RES LIQUIDAE COR.xlsx	amor	D2	
liq-amor-ar-0018	Res Liquidae	amor	AR	verbal-subject-intransitive	fluir	muestra de que el amor fluye.		f	RES LIQUIDAE COR.xlsx	amor	D2	
liq-amor-ar-0019	Res Liquidae	amor	AR	verbal-subject-intransitive	fluir	Entienda que debe dejar fluir el amor.		f	RES LIQUIDAE COR.xlsx	amor	D2	
liq-amor-ar-0020	Res Liquidae	amor	AR	verbal-subject-intransitive	fluir	onfía en la química inicial y deja que el amor fluya		f	RES LIQUIDAE COR.xlsx	amor	D2	
liq-amor-ar-0021	Res Liquidae	amor	AR	verbal-subject-intransitive	fluir	la energía de el amor fluya más en tu vida		f	RES LIQUIDAE COR.xlsx	amor	D2	
liq-amor-ar-0022	Res Liquidae	amor	AR	verbal-subject-intransitive	fluir	Entienda que debe dejar fluir el amor.		f	RES LIQUIDAE COR.xlsx	amor	D2	
liq-amor-ar-0023	Res Liquidae	amor	AR	verbal-subject-intransitive	fluir	el tiempo los reencontró y fluyó el amor.		f	RES LIQUIDAE COR.xlsx	amor	D2	
liq-amor-ar-0024	Res Liquidae	amor	AR	verbal-subject-intransitive	fluir	No es fácil que fluya un amor a la distancia		f	RES LIQUIDAE COR.xlsx	amor	D2	
liq-amor-ar-0025	Res Liquidae	amor	AR	verbal-subject-intransitive	fluir	el amor entre ambos intrusos fluía de manera ascendente		f	RES LIQUIDAE COR.xlsx	amor	D2	
liq-amor-ar-0026	Res Liquidae	amor	AR	verbal-subject-intransitive	fluir	Fluye el amor y la pasión		f	RES LIQUIDAE COR.xlsx	amor	D2	
liq-amor-ar-0027	Res Liquidae	amor	AR	verbal-subject-intransitive	fluir	En el filme fluyen gratamente el amor, la seducción, las intrigas, las dudas		f	RES LIQUIDAE COR.xlsx	amor	D2	
liq-amor-ar-0028	Res Liquidae	amor	AR	verbal-subject-intransitive	brotar	...con una sonrisa tan amplia como el amor que le brota por los poros.		f	RES LIQUIDAE COR.xlsx	amor	D2	
liq-amor-ar-0029	Res Liquidae	amor	AR	verbal-subject-intransitive	brotar	...cómo, de el conocimiento que sale de él, brota un torrente de amor		f	RES LIQUIDAE COR.xlsx	amor	D2	
liq-amor-ar-0030	Res Liquidae	amor	AR	verbal-subject-intransitive	brotar	...el amor les brota por los poros		f	RES LIQUIDAE COR.xlsx	amor	D2	
liq-amor-ar-0031	Res Liquidae	amor	AR	verbal-subject-intransitive	brotar	...De su corazón traspasado por una lanza ha brotado el amor de Dios...		f	RES LIQUIDAE COR.xlsx	amor	D2	
liq-amor-ar-0032	Res Liquidae	amor	AR	verbal-subject-intransitive	brotar	...Es porque el amor brota el amor por todos los poros.		f	RES LIQUIDAE COR.xlsx	amor	D2	
liq-amor-ar-0033	Res Liquidae	amor	AR	verbal-subject-intransitive	brotar	...su divina pasión se ha manifestado el amor misericordioso que brota de su corazón traspasado		f	RES LIQUIDAE COR.xlsx	amor	D2	
liq-amor-ar-0034	Res Liquidae	amor	AR	verbal-subject-intransitive	brotar	...el amor brota, de acuerdo a un estudio realizado por la psicología...		f	RES LIQUIDAE COR.xlsx	amor	D2	
liq-amor-ar-0035	Res Liquidae	amor	AR	verbal-subject-intransitive	brotar	...experimentaremos que la auténtica felicidad brota когда el amor и el altruismo son más fuertes...		f	RES LIQUIDAE COR.xlsx	amor	D2	
liq-amor-ar-0036	Res Liquidae	amor	AR	verbal-subject-intransitive	brotar	...el amor brota. La psicología enumera estos conceptos para explicar...		f	RES LIQUIDAE COR.xlsx	amor	D2	
liq-amor-ar-0037	Res Liquidae	amor	AR	verbal-subject-intransitive	brotar	...lo cierto es que de esa coincidencia brotó un amor impostergable.		f	RES LIQUIDAE COR.xlsx	amor	D2	
liq-amor-ar-0038	Res Liquidae	amor	AR	verbal-subject-intransitive	brotar	.. el amor brotó porque es verdadero.		f	RES LIQUIDAE COR.xlsx	amor	D2	
liq-amor-ar-0039	Res Liquidae	amor	AR	verbal-subject-intransitive	brotar	...con su palabra de el amor que brota de el encuentro con Cristo.		f	RES LIQUIDAE COR.xlsx	amor	D2	
liq-amor-ar-0040	Res Liquidae	amor	AR	verbal-subject-intransitive	brotar	...en medio de risas y ternura brotará un amor imprevisible.		f	RES LIQUIDAE COR.xlsx	amor	D2	
liq-amor-ar-0041	Res Liquidae	amor	AR	verbal-subject-intransitive	diluirse	Aunque ese amor terminó diluyéndose debido a sus públicas declaraciones a favor de las carreras de galgos...		f	RES LIQUIDAE COR.xlsx	amor	D2	
liq-amor-ar-0042	Res Liquidae	amor	AR	verbal-subject-intransitive	diluirse	Sin embargo, el amor se diluyó enseguida y ambos se dieron cuenta que no se complementaban como pareja...		f	RES LIQUIDAE COR.xlsx	amor	D2	
liq-amor-ar-0043	Res Liquidae	amor	AR	verbal-subject-intransitive	diluirse	3El amor de pareja se fue diluyendo. Discutimos bastante, como una pareja normal.		f	RES LIQUIDAE COR.xlsx	amor	D2	
liq-amor-ar-0044	Res Liquidae	amor	AR	verbal-subject-intransitive	diluirse	Mi amor por ella no se diluyo pero tengo 27 años y si no hago esto por mi siempre sentiré		f	RES LIQUIDAE COR.xlsx	amor	D2	
liq-amor-ar-0045	Res Liquidae	amor	AR	substantive	flujo de	«El flujo de amor и de dolor que surgió luego de saber se la noticia de...»		f	RES LIQUIDAE COR.xlsx	amor	E2	
liq-amor-ar-0046	Res Liquidae	amor	AR	substantive	flujo de	«...el que también agradeció a el público por su constante flujo de amor и apoyo.»		f	RES LIQUIDAE COR.xlsx	amor	E2	
liq-amor-ar-0047	Res Liquidae	amor	AR	attributive	derramado	el amor de Dios derramado en nuestros corazones		f	RES LIQUIDAE COR.xlsx	amor	F2	
liq-amor-ar-0048	Res Liquidae	amor	AR	attributive	derramado	acompaña cada día, por eso y por tanto amor derramado		f	RES LIQUIDAE COR.xlsx	amor	F2	
liq-amor-ar-0049	Res Liquidae	amor	AR	attributive	derramado	el amor de Dios, derramado a todos		f	RES LIQUIDAE COR.xlsx	amor	F2	
liq-amor-ar-0050	Res Liquidae	amor	AR	verbal-instrumental		Con conciencia femenina, se inunda la mente de amor y se conquista el lenguaje de el corazón...		f	RES LIQUIDAE COR.xlsx	amor	G2	
liq-amor-ar-0051	Res Liquidae	amor	AR	verbal-instrumental		2.La llegada de el pequeñito inundó de amor a la familia... 3. e inundar los de amor. 4...es una sensación hermosa, te inunda de un amor enorme. 5. ...que inundaba tu corazón de amor hacia tu prójimo... 6. ...luego de 41 largas semanas llegó para inundar de amor la casa de la pareja... 7. e inundó de amor a el mundo a el publicar una serie de fotos.		f	RES LIQUIDAE COR.xlsx	amor	G2	
liq-amor-ar-0052	Res Liquidae	amor	AR	verbal-instrumental		cocinar es inundar de amor toda la casa.		f	RES LIQUIDAE COR.xlsx	amor	G2	
liq-amor-bo-0001	Res Liquidae	amor	BO	verbal-objective	derramar	La parejita sigue derramando amor y no tiene reparo en mostrar le a el mundo		f	RES LIQUIDAE COR.xlsx	amor	B3	
liq-amor-bo-0002	Res Liquidae	amor	BO	verbal-objective	derramar	derramando el amor de Dios en corazones vacíos		f	RES LIQUIDAE COR.xlsx	amor	B3	
liq-amor-bo-0003	Res Liquidae	amor	BO	verbal-objective	derramar	el amor que derrama ese noble ser que nos llevó en sus entrañas		f	RES LIQUIDAE COR.xlsx	amor	B3	
liq-amor-bo-0004	Res Liquidae	amor	BO	verbal-objective	derramar	Dios quiere derramar su amor entre los cochabambinos y los bolivianos para promover una comunidad		f	RES LIQUIDAE COR.xlsx	amor	B3	
liq-amor-bo-0005	Res Liquidae	amor	BO	verbal-objective	derramar	todo el amor que derraman Miley y Liam es increible		f	RES LIQUIDAE COR.xlsx	amor	B3	
liq-amor-bo-0006	Res Liquidae	amor	BO	verbal-subject-transitive		La presencia de el amor derrama una serie de acciones espontáneas		f	RES LIQUIDAE COR.xlsx	amor	C3	
liq-amor-bo-0007	Res Liquidae	amor	BO	verbal-subject-transitive	inundar	. Un momento de amor en directo que inundó las redes sociales de mensajes		f	RES LIQUIDAE COR.xlsx	amor	C3	
liq-amor-bo-0008	Res Liquidae	amor	BO	verbal-subject-intransitive	fluir	Ese Amor debe fluir hacia los demás, nuestros hermanos,		f	RES LIQUIDAE COR.xlsx	amor	D3	
liq-amor-bo-0009	Res Liquidae	amor	BO	verbal-subject-intransitive	fluir	un manantial de donde fluye el amor, ternura y misericordia		f	RES LIQUIDAE COR.xlsx	amor	D3	
liq-amor-bo-0010	Res Liquidae	amor	BO	verbal-subject-intransitive	fluir	Para que fluya el amor tiene que haber un orde		f	RES LIQUIDAE COR.xlsx	amor	D3	
liq-amor-bo-0011	Res Liquidae	amor	BO	verbal-instrumental		el fulgor y la prosperidad de un nuevo comienzo inunde sus hogares de amor, fe, y sobre todo mucha pero mucha salud.		f	RES LIQUIDAE COR.xlsx	amor	G3	
liq-amor-cl-0001	Res Liquidae	amor	CL	verbal-objective	derramar	desde el amor de Dios que quiere derramar se en nuestro mundo.		f	RES LIQUIDAE COR.xlsx	amor	B4	
liq-amor-cl-0002	Res Liquidae	amor	CL	verbal-objective	derramar	a: nos enseñó la humildad, ella derramó amor "		f	RES LIQUIDAE COR.xlsx	amor	B4	
liq-amor-cl-0003	Res Liquidae	amor	CL	verbal-objective	derramar	no me detendrán para derramar amor, luz y positividad		f	RES LIQUIDAE COR.xlsx	amor	B4	
liq-amor-cl-0004	Res Liquidae	amor	CL	verbal-subject-transitive	inundar	El amor inundó las pantallas de La Red esta mañana... 2. Y como en el Día de San Valentín el amor inunda el ambiente... 3. ...y si quieres que el amor y la pasión inunden tu vida... 4. ...llena de consciencia y amor, que te inunda...		f	RES LIQUIDAE COR.xlsx	amor	C4	
liq-amor-cl-0005	Res Liquidae	amor	CL	verbal-subject-intransitive		l amor de Dios que se derrama en los corazones de tantos que eligen dar vida dando la propia vida.		f	RES LIQUIDAE COR.xlsx	amor	D4	
liq-amor-cl-0006	Res Liquidae	amor	CL	verbal-subject-intransitive	fluir	en los reality shows el amor fluye con más rapidez que en la " vida real "		f	RES LIQUIDAE COR.xlsx	amor	D4	
liq-amor-cl-0007	Res Liquidae	amor	CL	verbal-subject-intransitive	fluir	hay algo que limita dejar fluir ese amor y		f	RES LIQUIDAE COR.xlsx	amor	D4	
liq-amor-cl-0008	Res Liquidae	amor	CL	verbal-subject-intransitive	fluir	El amor fluye en sus venas, lo laboral demuestra entereza perseverancia,		f	RES LIQUIDAE COR.xlsx	amor	D4	
liq-amor-cl-0009	Res Liquidae	amor	CL	verbal-subject-intransitive	fluir	Se puso a llorar y creo que dejó fluir todo ese amor que le tiene a Andrés		f	RES LIQUIDAE COR.xlsx	amor	D4	
